list-dl-none,2,16,1,96,1616791,16841
list-idl-none,2,16,1,96,2125742,22143
list-none-none,2,16,1,96,993341,10347
list-i-s,2,32,1,192,1473440,7674
list-d-s,2,32,1,192,27123439,141267
list-l-s,2,32,1,192,104161764,542509
list-id-s,2,32,1,192,36193659,188508
list-il-s,2,32,1,192,137396503,715606
list-dl-s,2,32,1,192,17036043,88729
list-idl-s,2,32,1,192,16232282,84543
list-none-s,2,32,1,192,844152,4396
list-i-m,2,32,1,192,1098241,5720
list-d-m,2,32,1,192,1133602,5904
list-l-m,2,32,1,192,2971236,15475
list-id-m,2,32,1,192,1302605,6784
list-il-m,2,32,1,192,4499234,23433
list-dl-m,2,32,1,192,4708160,24521
list-idl-m,2,32,1,192,3206621,16701
list-none-m,2,32,1,192,1217913,6343
list-d-none,2,32,1,192,1000033,5208
list-i-s,4,1,1,12,96073655,8006137
list-d-s,4,1,1,12,72873761,6072813
list-l-s,4,1,1,12,154092864,12841072
list-id-s,4,1,1,12,79098978,6591581
list-il-s,4,1,1,12,124341805,10361817
list-dl-s,4,1,1,12,70316095,5859674
list-idl-s,4,1,1,12,224057465,18671455
list-none-s,4,1,1,12,797205,66433
list-i-m,4,1,1,12,1514386,126198
list-d-m,4,1,1,12,1585991,132165
list-l-m,4,1,1,12,1043092,86924
list-id-m,4,1,1,12,1268455,105704
list-il-m,4,1,1,12,1270603,105883
list-dl-m,4,1,1,12,1644595,137049
list-idl-m,4,1,1,12,1466857,122238
list-none-m,4,1,1,12,1493284,124440
list-d-none,4,1,1,12,1132039,94336
list-none-none,4,1,1,12,1336451,111370
list-i-s,4,2,1,24,108114891,4504787
list-d-s,4,2,1,24,60184039,2507668
list-l-s,4,2,1,24,101974129,4248922
list-id-s,4,2,1,24,265573703,11065570
list-il-s,4,2,1,24,363986515,15166104
list-dl-s,4,2,1,24,60768929,2532038
list-idl-s,4,2,1,24,300314521,12513105
list-none-s,4,2,1,24,1209784,50407
list-i-m,4,2,1,24,1224507,51021
list-d-m,4,2,1,24,995050,41460
list-l-m,4,2,1,24,1713100,71379
list-id-m,4,2,1,24,1675263,69802
list-il-m,4,2,1,24,1626721,67780
list-dl-m,4,2,1,24,1594285,66428
list-idl-m,4,2,1,24,1182632,49276
list-none-m,4,2,1,24,1418509,59104
list-d-none,4,2,1,24,966983,40290
list-none-none,4,2,1,24,994432,41434
list-i-s,4,4,1,48,278877367,5809945
list-d-s,4,4,1,48,73628134,1533919
list-l-s,4,4,1,48,46748383,973924
list-id-s,4,4,1,48,141049726,2938535
list-il-s,4,4,1,48,296415398,6175320
list-dl-s,4,4,1,48,75920701,1581681
list-idl-s,4,4,1,48,245719287,5119151
list-none-s,4,4,1,48,1541654,32117
list-i-m,4,4,1,48,1663175,34649
list-d-m,4,4,1,48,1842354,38382
list-l-m,4,4,1,48,1853515,38614
list-id-m,4,4,1,48,1964515,40927
list-il-m,4,4,1,48,2227137,46398
list-dl-m,4,4,1,48,2075245,43234
list-idl-m,4,4,1,48,1944851,40517
list-none-m,4,4,1,48,1058373,22049
list-d-none,4,4,1,48,1545052,32188
list-l-none,4,4,1,48,2022674,42139
list-dl-none,4,4,1,48,1659825,34579
list-none-none,4,4,1,48,1663004,34645
list-i-s,4,8,1,96,222326111,2315896
list-d-s,4,8,1,96,145474253,1515356
list-l-s,4,8,1,96,220312006,2294916
list-id-s,4,8,1,96,300428597,3129464
list-il-s,4,8,1,96,79678594,829985
list-dl-s,4,8,1,96,171556947,1787051
list-idl-s,4,8,1,96,111883855,1165456
list-none-s,4,8,1,96,1992276,20752
list-i-m,4,8,1,96,2086172,21730
list-d-m,4,8,1,96,2134474,22234
list-l-m,4,8,1,96,2546626,26527
list-id-m,4,8,1,96,1568435,16337
list-il-m,4,8,1,96,2584335,26920
list-dl-m,4,8,1,96,2763758,28789
list-idl-m,4,8,1,96,2941538,30641
list-none-m,4,8,1,96,1610734,16778
list-d-none,4,8,1,96,1607705,16746
list-i-s,4,16,1,192,522893,2723
list-d-s,4,16,1,192,209340315,1090314
list-l-s,4,16,1,192,108735232,566329
list-id-s,4,16,1,192,481098379,2505720
list-il-s,4,16,1,192,920670160,4795157
list-dl-s,4,16,1,192,103987023,541599
list-idl-s,4,16,1,192,248499211,1294266
list-none-s,4,16,1,192,1098856,5723
list-i-m,4,16,1,192,1197167,6235
